word,freq,year
india,1,2002
india,1,2006
india,1,2008
india,3,2011
indexing,1,2005
independents,1,2013
independents,1,2015
independent,2,2001
independent,3,2005
independent,1,2010
independent,1,2013
independent,2,2014
independence,1,2001
independence,1,2003
independence,1,2007
independence,1,2008
independence,1,2011
independence,1,2013
independence,1,2014
indeed,2,2013
incredible,1,2006
incredible,1,2009
incredible,1,2010
incredible,1,2012
incredible,1,2014
incredible,3,2016
increasingly,2,2005
increasingly,2,2006
increasingly,2,2008
increasing,1,2001
increasing,2,2004
increasing,3,2005
increasing,1,2006
increasing,2,2008
increasing,1,2010
increasing,1,2013
increases,1,2001
increases,1,2003
increases,1,2006
increases,1,2007
increases,1,2008
increases,1,2009
increased,4,2001
increased,1,2002
increased,1,2008
increased,1,2009
increased,3,2010
increased,1,2011
increased,1,2012
increased,1,2014
increased,1,2016
increase,6,2001
increase,4,2002
increase,2,2004
increase,4,2006
increase,4,2007
increase,5,2008
increase,1,2009
increase,5,2010
increase,2,2012
increase,1,2013
increase,1,2014
increase,1,2015
incomplete,1,2012
incompatible,1,2004
incometax,1,2003
incomes,1,2001
incomes,2,2010
incomes,1,2012
incomes,2,2013
incomes,1,2015
income,6,2001
income,6,2003
income,2,2004
income,2,2005
income,4,2007
income,3,2010
income,1,2011
income,2,2012
income,2,2014
income,2,2016
incoherent,1,2005
inclusive,1,2006
including,2,2002
including,3,2003
including,2,2004
including,1,2005
including,1,2006
including,2,2008
including,3,2010
including,2,2011
including,2,2013
including,2,2014
including,3,2015
including,1,2016
includes,2,2002
includes,1,2004
includes,3,2008
includes,3,2009
includes,1,2010
includes,1,2012
includes,2,2013
included,1,2013
include,1,2003
include,1,2006
include,1,2008
incite,1,2003
incentives,1,2008
incentives,1,2009
incentives,3,2010
incentives,1,2011
incentives,2,2012
incentives,2,2013
incentives,2,2014
incentive,1,2010
incarceration,1,2015
inauguration,1,2013
inaction,1,2009
improving,2,2003
improving,1,2004
improving,1,2013
improving,1,2015
improvements,1,2008
improvement,1,2010
improved,2,2002
improved,2,2005
improved,1,2008
improved,1,2011
improve,3,2001
improve,3,2002
improve,2,2003
improve,1,2004
improve,1,2005
improve,2,2006
improve,2,2008
improve,1,2009
improve,1,2010
improve,2,2011
improve,2,2013
improve,1,2014
improve,2,2016
imprisoned,1,2013
impressive,1,2014
impoverished,1,2013
impossible,1,2004
impossible,1,2006
impossible,1,2008
impossible,1,2013
imposing,1,2002
imposing,1,2015
imposed,1,2007
imposed,1,2014
impose,2,2005
impose,1,2006
impose,2,2007
impose,1,2016
imports,1,2006
imports,1,2007
imports,1,2014
imports,1,2016
imported,1,2006
imported,1,2012
importantly,1,2010
important,7,2001
important,2,2002
important,2,2003
important,7,2004
important,3,2005
important,3,2007
important,3,2008
important,2,2009
important,1,2010
important,1,2011
important,1,2012
important,4,2014
important,4,2016
import,1,2007
import,1,2009
implementing,1,2008
implanting,1,2006
imperial,1,2005
imperatives,1,2016
imperative,1,2012
impartial,1,2005
impartial,1,2007
impact,1,2001
impact,1,2006
impact,1,2009
impact,2,2011
impact,1,2012
impact,1,2013
impact,1,2014
imminent,1,2003
immigration,2,2004
immigration,2,2005
immigration,2,2006
immigration,4,2007
immigration,3,2008
immigration,1,2010
immigration,1,2011
immigration,2,2012
immigration,3,2013
immigration,3,2014
immigration,2,2015
immigration,1,2016
immigrants,1,2006
immigrants,1,2007
immigrants,1,2010
immigrants,1,2011
immigrants,1,2013
immigrants,1,2015
immigrants,2,2016
immigrant,1,2015
immigrant,2,2016
immense,1,2006
immediately,1,2003
immediately,1,2010
immediate,1,2003
immediate,1,2006
immediate,1,2007
immediate,1,2009
immediate,1,2012
immediate,1,2015
imitate,1,2016
imagined,1,2003
imagined,2,2008
imagine,1,2003
imagine,1,2009
imagine,1,2012
imagine,2,2015
imaginations,1,2009
imagination,1,2011
images,3,2008
im,1,2002
im,1,2003
im,3,2009
im,7,2010
im,10,2011
im,14,2012
im,10,2013
im,7,2014
im,6,2015
im,7,2016
illusions,1,2009
illusions,1,2011
illusion,1,2004
illness,1,2010
illness,1,2015
illiteracy,1,2001
illinois,1,2010
illinois,1,2015
illegally,1,2008
illegal,1,2002
illegal,2,2003
illegal,3,2004
illegal,1,2007
illegal,2,2008
illegal,1,2011
illegal,2,2012
illegal,1,2013
ill,1,2009
ill,2,2010
ill,1,2012
ill,1,2013
ill,3,2014
ill,2,2015
ill,4,2016
iii,1,2016
ii,2,2012
ii,1,2015
ii,1,2016
ignoring,1,2016
ignore,1,2003
ignore,1,2004
ignore,1,2007
ignore,1,2008
ignore,2,2009
ignore,1,2010
idle,1,2007
ideology,1,2003
ideology,1,2006
ideology,2,2007
ideology,1,2015
ideology,1,2016
ideologies,1,2005
ideologies,1,2007
ideologies,1,2012
ideological,1,2006
ideological,1,2007
ideological,1,2008
identity,1,2015
identities,1,2013
identify,1,2004
identified,1,2004
identified,1,2009
identified,1,2010
ideas,1,2005
ideas,1,2007
ideas,2,2009
ideas,3,2011
ideas,4,2012
ideas,2,2013
ideas,2,2014
ideas,5,2015
ideals,2,2006
ideals,1,2008
ideals,2,2010
ideals,2,2013
ideals,2,2014
idealism,1,2003
idealism,1,2005
idealism,1,2006
ideal,3,2005
idea,1,2001
idea,3,2005
idea,1,2007
idea,2,2010
idea,7,2011
idea,1,2012
idea,6,2013
idea,3,2015
idea,1,2016
id,1,2002
id,1,2009
id,1,2010
id,1,2011
id,1,2016
ibm,1,2013
hype,1,2015
hydrogenpowered,1,2003
hydrogenfueled,1,2005
hydrogen,2,2003
hydrogen,1,2006
hybrids,1,2006
hybrids,1,2009
hybrid,1,2006
hybrid,1,2007
husseins,2,2004
hussein,19,2003
hussein,2,2004
hussein,1,2005
husband,1,2002
husband,1,2005
husband,1,2006
husband,1,2014
hurting,2,2010
hurt,2,2012
hurt,1,2013
hurricane,1,2013
hunting,2,2004
hunted,1,2016
hunt,1,2003
hunt,1,2015
hungry,1,2003
hungry,1,2004
hunger,1,2007
hunger,1,2008
hunger,1,2012
hunger,1,2015
hungary,1,2004
hundreds,1,2002
hundreds,2,2004
hundreds,2,2008
hundreds,1,2010
hundreds,1,2011
hundreds,1,2012
hundreds,3,2013
hundred,2,2001
hundred,1,2004
hundred,5,2010
hundred,1,2012
hundred,1,2013
hundred,1,2014
humvee,1,2007
humor,1,2016
humbled,1,2002
humbled,1,2006
humbled,1,2015
humble,1,2007
humanity,2,2003
humanity,1,2006
humanity,1,2007
humanity,1,2008
humanitarian,1,2008
humane,1,2003
humane,1,2006
humane,1,2008
humananimal,1,2006
human,2,2002
human,5,2003
human,1,2004
human,5,2005
human,6,2006
human,2,2007
human,2,2008
human,1,2009
human,2,2010
human,2,2012
human,2,2013
human,1,2014
human,2,2015
human,1,2016
hugged,1,2002
hugged,1,2003
hugged,1,2005
huge,4,2007
huge,3,2012
huge,1,2013
huddled,1,2002
hubs,2,2013
hubs,2,2014
hubs,1,2016
however,1,2003
however,2,2004
however,2,2005
however,1,2006
howard,1,2011
housing,1,2001
housing,1,2004
housing,1,2006
housing,5,2008
housing,3,2009
housing,2,2010
housing,1,2011
housing,3,2012
housing,5,2013
housing,2,2014
housing,1,2015
houses,1,2011
houses,1,2014
houser,1,2011
households,2,2009
households,1,2012
household,1,2010
house,2,2001
house,1,2002
house,1,2003
house,2,2006
house,5,2007
house,1,2008
house,1,2009
house,6,2010
house,2,2011
house,1,2012
house,2,2013
house,5,2014
hours,1,2001
hours,1,2002
hours,2,2003
hours,1,2004
hours,1,2005
hours,2,2013
hours,1,2014
hour,1,2002
hour,1,2003
hour,3,2007
hour,3,2013
hour,3,2014
hottest,1,2013
hotter,1,2015
hotter,1,2016
hotel,1,2008
hot,1,2001
hot,1,2003
hot,1,2016
hostility,1,2002
hostile,2,2007
hostages,1,2002
hostage,1,2006
hostage,1,2010
host,1,2008
hospitals,2,2003
hospitals,1,2008
hospital,1,2007
hospital,2,2013
hospital,1,2014
horsetrading,1,2010
horrors,1,2006
horrors,1,2007
horror,1,2003
horrific,1,2007
horrific,1,2008
hormuz,1,2003
horizon,1,2011
hopper,1,2016
hopes,1,2003
hopes,1,2005
hopes,1,2006
hopes,1,2007
hopes,1,2011
hopes,1,2014
hopes,1,2015
hopelessness,1,2003
hopeless,2,2006
hopeless,1,2009
hopeless,1,2016
hopeful,1,2001
hopeful,1,2005
hopeful,9,2006
hopeful,2,2008
hopeful,3,2010
hopeful,1,2011
hopeful,1,2012
hopeful,1,2013
hopeful,1,2015
hopeful,1,2016
hope,6,2001
hope,5,2002
hope,2,2003
hope,2,2004
hope,3,2005
hope,8,2006
hope,9,2007
hope,11,2008
hope,3,2009
hope,1,2010
hope,1,2011
hope,1,2012
hope,1,2013
hope,3,2015
hope,1,2016
hoover,1,2012
hook,1,2014
honors,2,2008
honors,1,2014
honored,1,2001
honored,2,2004
honored,2,2005
honored,1,2015
honorable,1,2003
honorable,1,2006
honorable,1,2007
honorable,1,2010
honor,3,2001
honor,1,2002
honor,1,2003
honor,1,2004
honor,7,2005
honor,7,2006
honor,1,2007
honor,1,2009
honor,1,2014
honesty,1,2005
honesty,1,2009
honestly,1,2011
honest,1,2004
honest,1,2005
honest,1,2009
honest,2,2013
honest,1,2014
homework,1,2009
homework,1,2011
hometown,1,2007
homes,1,2002
homes,1,2006
homes,1,2008
homes,4,2009
homes,2,2010
homes,3,2011
homes,2,2012
homes,2,2013
homeownership,1,2002
homeownership,1,2004
homeownership,1,2005
homeownership,1,2008
homeownership,1,2014
homeowners,2,2008
homeowners,1,2010
homeowners,2,2012
homeowners,1,2013
homeowners,1,2016
homeowner,1,2012
homeowner,1,2013
homelessness,1,2001
homelessness,1,2014
homeless,1,2003
homeless,1,2004
homeland,7,2002
homeland,3,2003
homeland,4,2004
homeland,2,2005
homeland,1,2006
homeland,1,2007
homeland,1,2008
homeland,1,2010
homebuyers,1,2010
home,1,2001
home,5,2002
home,3,2003
home,3,2004
home,6,2005
home,4,2006
home,7,2008
home,5,2009
home,8,2010
home,6,2011
home,13,2012
home,13,2013
home,12,2014
home,11,2015
holy,1,2007
holy,3,2008
holiness,1,2015
holiness,1,2016
hole,1,2004
hole,2,2010
hole,1,2011
holds,1,2005
holds,1,2009
holds,1,2013
holding,1,2003
holding,1,2007
holding,1,2008
holding,1,2012
holding,2,2013
hold,1,2002
hold,1,2004
hold,1,2005
hold,1,2007
hold,2,2008
hold,3,2009
hold,4,2010
hold,3,2012
hold,2,2013
hold,2,2014
hold,1,2015
hold,2,2016
hmos,1,2003
hizballah,1,2002
hivaids,1,2003
hivaids,1,2005
hivaids,2,2006
hivaids,2,2007
hivaids,1,2008
hivaids,1,2010
hivaids,1,2016
hiv,2,2006
hits,1,2011
hitlerism,1,2003
hit,1,2006
hit,1,2008
hit,1,2010
hit,2,2011
hit,3,2012
hit,1,2013
hit,1,2014
hit,1,2015
hit,1,2016
historys,1,2010
history,4,2001
history,4,2002
history,5,2003
history,1,2004
history,4,2005
history,7,2006
history,1,2007
history,5,2008
history,7,2009
history,4,2010
history,2,2011
history,2,2012
history,1,2013
history,1,2014
history,2,2015
history,4,2016
historically,1,2012
historical,1,2006
historic,2,2002
historic,1,2003
historic,2,2004
historic,1,2006
historic,2,2009
historic,1,2013
historic,1,2015
hispanic,1,2008
hiring,1,2008
hiring,2,2012
hiring,1,2013
hired,1,2012
hire,1,2007
hire,1,2009
hire,3,2010
hire,1,2011
hire,4,2012
hire,3,2013
hire,2,2014
hire,2,2015
hire,1,2016
hindu,1,2011
hindsight,1,2006
hinder,1,2001
hinder,1,2014
hills,1,2010
hillary,1,2012
hike,1,2012
hijackers,1,2003
hijackers,1,2006
hijacked,1,2002
hijacked,1,2007
highways,1,2006
highways,1,2009
highways,1,2012
highway,1,2010
highway,1,2011
highwage,1,2006
highwage,1,2015
hightech,4,2012
hightech,3,2013
hightech,2,2014
highstrength,1,2003
highspeed,1,2010
highspeed,4,2011
highspeed,1,2012
highspeed,1,2013
highspeed,1,2014
highskilled,1,2004
highs,1,2008
highs,1,2010
highs,1,2013
highs,1,2016
highquality,3,2013
highquality,3,2014
highquality,1,2015
highpowered,1,2013
highpaying,1,2012
highpaying,1,2015
highlyskilled,1,2013
highly,1,2012
highest,4,2001
highest,1,2002
highest,2,2004
highest,2,2005
highest,2,2008
highest,2,2009
highest,2,2011
highest,2,2012
highest,1,2014
highest,3,2015
higher,2,2001
higher,2,2003
higher,3,2004
higher,4,2005
higher,1,2006
higher,2,2007
higher,2,2008
higher,3,2009
higher,1,2011
higher,4,2012
higher,7,2013
higher,6,2014
higher,10,2015
higher,2,2016
high,4,2001
high,2,2002
high,3,2003
high,6,2004
high,2,2005
high,2,2006
high,1,2007
high,3,2008
high,7,2009
high,2,2010
high,7,2011
high,1,2012
high,6,2013
high,2,2014
high,4,2015
high,1,2016
hiding,2,2003
hides,1,2002
hide,1,2002
hide,2,2003
hide,1,2004
hide,1,2009
hidden,2,2003
hidden,1,2005
hidden,1,2011
hidden,1,2016
hezbollah,2,2007
hezbollah,1,2008
hezbollah,1,2014
hesitations,1,2010
hesitation,1,2003
hesitate,1,2006
hesitate,1,2011
hesitate,1,2014
hes,5,2003
hes,5,2014
hes,3,2016
heroic,1,2002
heroic,1,2007
heroic,1,2011
heroes,1,2002
heroes,2,2012
heroes,1,2014
hero,1,2007
hermis,1,2002
heres,1,2005
heres,1,2010
heres,1,2012
heres,1,2013
heres,1,2014
heres,3,2015
henry,2,2015
hemisphere,1,2008
hemisphere,1,2015
hemisphere,1,2016
helps,2,2010
helps,2,2011
helps,1,2012
helps,3,2013
helps,2,2014
helps,2,2015
helps,1,2016
helping,1,2001
helping,1,2002
helping,1,2003
helping,4,2004
helping,2,2005
helping,4,2006
helping,1,2007
helping,2,2008
helping,4,2009
helping,4,2010
helping,1,2011
helping,2,2012
helping,2,2013
helping,2,2014
helping,3,2015
helping,2,2016
helped,1,2003
helped,2,2006
helped,1,2007
helped,2,2009
helped,5,2010
helped,1,2011
helped,2,2012
helped,4,2014
helped,2,2015
helped,1,2016
help,13,2001
help,7,2002
help,11,2003
help,17,2004
help,11,2005
help,6,2006
help,17,2007
help,19,2008
help,8,2009
help,11,2010
help,7,2011
help,14,2012
help,10,2013
help,31,2014
help,8,2015
help,6,2016
helicopter,1,2012
held,1,2002
held,2,2005
held,1,2006
held,3,2007
held,1,2008
held,2,2009
held,1,2010
held,1,2011
held,1,2015
height,1,2011
height,1,2013
heed,1,2002
heed,1,2014
hedge,1,2016
hed,1,2011
heavy,1,2006
heavy,1,2007
heavily,1,2012
heaven,1,2002
heat,1,2006
heat,1,2013
heat,1,2015
hearts,1,2005
hearts,1,2008
hearts,1,2011
heartless,1,2006
hearted,1,2007
heart,1,2003
heart,3,2004
heart,1,2008
hearing,1,2005
hearing,1,2007
hearing,1,2014
heard,1,2004
heard,1,2010
heard,2,2011
heard,1,2014
heard,2,2015
hear,2,2003
hear,1,2004
hear,1,2006
hear,2,2007
hear,2,2009
hear,3,2010
hear,1,2011
hear,1,2012
hear,1,2016
healthy,1,2003
healthy,1,2004
healthy,1,2005
healthy,1,2006
healthy,2,2009
healthy,2,2010
healthy,1,2012
healthier,1,2009
healthier,1,2010
healthier,1,2015
health,13,2001
health,5,2002
health,8,2003
health,17,2004
health,9,2005
health,6,2006
health,18,2007
health,7,2008
health,20,2009
health,11,2010
health,7,2011
health,4,2012
health,5,2013
health,8,2014
health,7,2015
health,5,2016
healing,1,2003
healing,1,2008
healing,2,2013
healed,1,2003
headwinds,1,2016
heads,1,2007
heads,1,2011
heads,1,2015
headlines,1,2010
headlines,1,2015
headed,1,2005
head,1,2001
head,1,2002
hawaii,1,2015
havoc,1,2003
havoc,1,2008
havent,2,2009
havent,1,2010
havent,1,2011
havent,1,2012
havent,1,2014
havent,1,2015
havent,2,2016
havens,2,2007
havens,1,2008
havens,1,2009
havens,1,2011
havens,1,2016
haven,1,2001
haven,1,2006
haven,2,2007
haven,2,2008
haven,1,2011
haven,1,2015
haul,1,2004
hatred,3,2002
hatred,2,2005
hatred,1,2006
hatred,2,2007
hatred,1,2016
hateful,1,2004
hated,3,2010
hate,1,2010
hatch,1,2009
hasnt,2,2003
hasnt,1,2011
hasnt,1,2015
harshest,1,2015
harsh,1,2005
harsh,1,2007
harsh,1,2013
harnesses,1,2009
harness,1,2013
harms,1,2007
harms,1,2014
harmony,1,2010
harming,1,2014
harm,1,2004
harm,2,2007
harm,1,2008
harm,1,2009
harm,1,2015
harlem,1,2007
harkin,1,2014
hardworking,1,2004
hardworking,1,2005
hardworking,1,2006
hardworking,1,2011
hardworking,3,2012
hardworking,2,2013
hardworking,3,2014
hardworking,3,2015
hardworking,4,2016
hardships,1,2009
hardships,1,2010
hardship,1,2003
hardship,1,2013
hardship,2,2014
hardship,1,2015
hardhit,1,2011
hardestworking,1,2009
hardesthit,1,2012
hardesthit,1,2013
hardest,1,2001
hardest,2,2004
hardest,1,2011
hardest,1,2015
harder,3,2010
harder,1,2011
harder,1,2013
harder,1,2015
harder,4,2016
harden,1,2006
hard,3,2001
hard,1,2002
hard,3,2004
hard,1,2007
hard,2,2008
hard,2,2009
hard,5,2010
hard,5,2011
hard,5,2012
hard,8,2013
hard,8,2014
hard,11,2015
hard,4,2016
harbor,1,2002
harbor,1,2004
harbor,2,2005
harassed,1,2015
happy,1,2003
happy,1,2008
happiness,1,2008
happens,1,2009
happens,1,2012
happening,1,2012
happened,1,2003
happened,1,2008
happened,1,2011
happened,1,2012
happened,1,2014
happen,3,2007
happen,1,2008
happen,1,2009
happen,2,2010
happen,1,2011
happen,4,2012
happen,2,2013
happen,2,2014
happen,2,2015
happen,5,2016
hanging,1,2009
handson,1,2014
handson,1,2016
hands,1,2001
hands,1,2004
hands,2,2006
hands,1,2009
hands,1,2010
hands,1,2011
hands,1,2012
hands,2,2013
hands,1,2014
hands,1,2016
handouts,1,2012
handout,1,2015
handles,1,2011
handing,1,2011
handheld,1,2011
handful,2,2016
hand,1,2001
hand,1,2004
hand,1,2008
hand,3,2010
hand,3,2012
hand,1,2014
hand,2,2015
hand,1,2016
hampering,1,2010
hamid,1,2002
hamburg,1,2003
hambali,1,2004
hamas,1,2002
hamas,1,2006
hamas,1,2008
halted,1,2014
halted,1,2015
halt,1,2015
halt,1,2016
halls,1,2008
hallowed,1,2008
hall,1,2001
hall,1,2002
hall,1,2004
halfway,1,2011
halfway,1,2013
half,1,2001
half,2,2004
half,3,2005
half,6,2006
half,2,2007
half,4,2008
half,4,2009
half,1,2010
half,4,2011
half,2,2012
half,3,2013
half,5,2014
half,2,2015
half,1,2016
haiti,2,2010
hadiyas,1,2013
hadiya,1,2013
hackers,1,2013
hacker,1,2015
guys,1,2007
gutwrenching,1,2015
gutting,1,2011
gutter,1,2015
gutted,1,2009
gut,1,2012
gut,1,2013
guns,1,2013
gunner,1,2007
gunman,1,2013
gun,5,2013
gun,1,2014
gun,1,2016
gulf,1,2003
gulf,1,2006
gulf,1,2007
gulf,2,2008
gulf,1,2012
gulf,1,2015
guinea,1,2010
guilty,1,2004
guiding,1,2005
guides,1,2004
guides,1,2013
guidelines,1,2005
guided,1,2005
guided,1,2007
guided,1,2008
guide,2,2003
guide,1,2008
guide,1,2012
guide,1,2013
guidance,1,2003
guests,1,2002
guests,1,2004
guests,1,2006
guests,1,2007
guests,2,2008
guests,1,2010
guests,1,2011
guests,1,2012
guest,3,2005
guest,1,2006
guessing,1,2016
guess,1,2012
guardsmen,1,2008
guard,1,2003
guard,2,2007
guard,1,2010
guarantees,1,2010
guarantees,1,2014
guarantees,1,2015
guaranteeing,1,2004
guaranteeing,1,2014
guaranteed,1,2011
guarantee,1,2005
guarantee,1,2008
guarantee,1,2012
guarantee,2,2013
guarantee,2,2015
guarantee,1,2016
guantanamo,1,2002
guantanamo,1,2009
guantanamo,1,2014
guantanamo,1,2016
grueling,1,2013
grueling,1,2014
grudges,1,2010
growth,1,2001
growth,1,2002
growth,1,2003
growth,6,2004
growth,1,2005
growth,2,2006
growth,1,2007
growth,5,2008
growth,1,2009
growth,3,2010
growth,1,2011
growth,6,2013
growth,5,2014
growth,2,2015
growth,1,2016
grows,3,2003
grows,1,2006
grows,1,2016
grown,1,2005
grown,2,2007
grown,1,2009
grown,1,2010
grown,1,2012
grown,1,2014
growing,3,2001
growing,1,2002
growing,2,2003
growing,6,2004
growing,3,2005
growing,2,2006
growing,1,2007
growing,4,2008
growing,1,2009
growing,4,2010
growing,1,2011
growing,4,2012
growing,3,2013
growing,5,2015
growing,2,2016
grow,1,2002
grow,2,2003
grow,3,2005
grow,1,2006
grow,1,2008
grow,1,2009
grow,3,2010
grow,3,2011
grow,2,2012
grow,5,2013
grow,1,2014
grow,2,2015
groups,4,2001
groups,2,2002
groups,3,2003
groups,2,2004
groups,1,2005
groups,1,2006
groups,2,2008
groups,3,2013
group,1,2004
group,2,2005
group,1,2007
group,1,2012
group,1,2015
group,1,2016
grounds,1,2005
grounding,1,2006
ground,1,2001
ground,1,2002
ground,2,2005
ground,1,2006
ground,1,2008
ground,1,2009
ground,1,2010
ground,2,2011
ground,1,2012
ground,2,2015
gross,1,2015
grooming,1,2007
grocery,1,2001
groceries,1,2013
grit,1,2010
grit,1,2013
grit,1,2014
grit,1,2015
grit,1,2016
grip,1,2015
grinds,1,2016
grinding,1,2013
grim,1,2008
grievous,1,2007
grieving,1,2015
grief,1,2004
grids,1,2013
gridlocked,1,2010
gridlock,1,2015
grid,1,2005
grid,1,2012
grid,1,2013
grew,2,2001
grew,3,2007
grew,1,2008
grew,1,2010
grew,1,2011
grew,1,2015
grenades,1,2007
gregg,1,2002
gregg,1,2010
greeted,1,2002
greeted,1,2014
greensburg,1,2009
greenhouse,1,2008
greatness,1,2001
greatness,1,2006
greatness,1,2008
greatest,1,2001
greatest,1,2003
greatest,1,2004
greatest,1,2006
greatest,2,2007
greatest,1,2009
greatest,2,2010
greatest,2,2011
greatest,1,2012
greatest,1,2013
greatest,1,2014
greater,2,2001
greater,2,2002
greater,3,2003
greater,3,2004
greater,4,2005
greater,2,2007
greater,2,2008
greater,1,2009
greater,3,2011
greater,1,2012
greater,2,2013
greater,2,2014
greater,2,2015
greater,1,2016
great,7,2001
great,8,2002
great,7,2003
great,10,2004
great,10,2005
great,9,2006
great,10,2007
great,3,2008
great,3,2009
great,4,2010
great,3,2011
great,7,2012
great,3,2013
great,3,2014
great,7,2015
great,3,2016
graylaughterand,1,2005
gray,1,2005
gravitate,1,2014
graveyard,1,2014
gravest,2,2003
gravest,1,2013
grave,2,2002
gratitude,2,2007
gratitude,1,2008
gratitude,1,2010
grateful,3,2005
grateful,4,2006
grateful,2,2008
grateful,1,2009
grateful,1,2010
grateful,1,2015
grassroots,1,2004
grassroots,1,2008
grasses,1,2007
grass,1,2006
grasp,1,2003
grants,2,2004
grants,1,2005
grants,2,2007
grants,3,2008
grants,1,2010
grants,1,2011
grants,1,2013
grant,1,2004
grant,2,2012
grandmother,1,2012
grandmother,1,2015
grandkids,1,2016
grandfather,1,2012
grandfather,1,2015
grandchildren,1,2001
grandchildren,4,2005
grandchildren,1,2008
grandchildren,1,2010
graduations,1,2013
graduation,1,2013
graduation,1,2014
graduation,1,2015
graduation,1,2016
graduating,1,2013
graduating,1,2015
graduates,1,2009
